region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-10-09,,estimate,5,6,1,4,5,5,6,6,8
Northern Ireland,2020-10-10,,estimate,6,6,2,4,5,5,6,7,9
Northern Ireland,2020-10-11,,estimate,6,6,2,4,5,6,7,7,10
Northern Ireland,2020-10-12,,estimate,6,7,2,4,5,6,7,8,11
Northern Ireland,2020-10-13,,estimate,7,7,2,4,6,6,7,9,12
Northern Ireland,2020-10-14,,estimate based on partial data,7,8,3,4,6,7,8,9,13
Northern Ireland,2020-10-15,,estimate based on partial data,8,8,3,4,6,7,9,10,14
Northern Ireland,2020-10-16,,estimate based on partial data,8,9,4,4,6,7,9,10,15
Northern Ireland,2020-10-17,,estimate based on partial data,8,9,4,4,6,7,9,11,16
Northern Ireland,2020-10-18,,estimate based on partial data,9,10,5,4,7,8,10,12,18
Northern Ireland,2020-10-19,,estimate based on partial data,9,10,5,4,7,8,10,12,20
Northern Ireland,2020-10-20,,estimate based on partial data,9,11,6,4,7,8,11,13,22
Wales,2020-10-04,,estimate,10,10,2,8,9,9,10,11,13
Wales,2020-10-05,,estimate,10,10,2,8,9,10,11,11,13
Northern Ireland,2020-10-21,,estimate based on partial data,10,12,7,4,7,9,11,14,24
Northern Ireland,2020-10-22,,estimate based on partial data,10,12,8,4,7,9,12,15,26
Wales,2020-10-06,,estimate,11,11,2,8,10,10,11,12,14
Wales,2020-10-07,,estimate,11,11,2,8,10,11,11,12,14
Wales,2020-10-08,,estimate,11,12,2,9,10,11,12,13,15
Northern Ireland,2020-10-23,,estimate based on partial data,11,13,10,4,8,9,13,16,29
Northern Ireland,2020-10-24,,estimate based on partial data,11,14,11,4,8,10,13,17,32
Wales,2020-10-09,,estimate,12,12,2,9,10,11,12,13,16
Wales,2020-10-11,,estimate,12,12,2,9,11,12,13,14,17
Wales,2020-10-10,,estimate,12,12,3,9,11,12,13,14,17
Wales,2020-10-12,,estimate based on partial data,12,13,3,9,11,12,13,14,17
Northern Ireland,2020-10-25,,estimate based on partial data,12,15,13,4,8,10,14,19,36
Wales,2020-10-13,,estimate based on partial data,13,13,3,9,11,12,13,15,18
Wales,2020-10-14,,estimate based on partial data,13,13,3,9,11,12,14,15,19
Wales,2020-10-15,,estimate based on partial data,13,14,4,9,11,13,14,16,20
Northern Ireland,2020-10-26,,estimate based on partial data,13,16,15,4,8,10,15,20,40
Northern Ireland,2020-10-27,,estimate based on partial data,13,18,18,4,8,11,16,21,44
Wales,2020-10-16,,estimate based on partial data,14,14,4,9,11,13,15,17,22
Wales,2020-10-17,,estimate based on partial data,14,15,4,9,12,13,15,17,23
Wales,2020-10-18,,estimate based on partial data,14,15,5,8,11,13,15,17,24
Wales,2020-10-19,,estimate based on partial data,14,15,5,8,11,13,16,18,25
Northern Ireland,2020-10-28,,estimate based on partial data,14,19,21,4,9,11,17,23,49
Northern Ireland,2020-10-29,,estimate based on partial data,14,21,24,4,9,12,18,25,55
Wales,2020-10-20,,estimate based on partial data,15,16,6,8,11,13,16,19,27
Wales,2020-10-21,,estimate based on partial data,15,16,7,8,11,13,16,19,29
Wales,2020-10-22,,estimate based on partial data,15,17,8,7,11,14,17,20,30
Wales,2020-10-23,,estimate based on partial data,15,17,9,7,11,14,17,21,33
Northern Ireland,2020-10-30,,estimate based on partial data,15,22,29,4,9,12,19,27,61
Wales,2020-10-24,,estimate based on partial data,16,18,10,7,11,14,18,22,35
Wales,2020-10-25,,estimate based on partial data,16,18,11,6,11,14,18,23,37
Wales,2020-10-26,,estimate based on partial data,16,19,12,6,11,14,19,23,40
Wales,2020-10-27,,estimate based on partial data,16,20,14,6,11,14,19,25,43
Northern Ireland,2020-10-31,,estimate based on partial data,16,24,34,4,9,13,20,29,68
Wales,2020-10-28,,estimate based on partial data,17,20,16,6,11,14,19,26,47
Wales,2020-10-29,,estimate based on partial data,17,21,18,5,11,14,20,27,51
Wales,2020-10-30,,estimate based on partial data,17,22,21,5,10,14,21,28,54
Wales,2020-10-31,,estimate based on partial data,17,23,24,5,10,14,21,29,59
Northern Ireland,2020-11-01,,estimate based on partial data,17,26,40,4,9,13,21,31,76
Northern Ireland,2020-11-02,,estimate based on partial data,17,29,47,4,10,14,22,33,85
